app_id,name,release_date,is_free,languages,type,price_final,price_initial,price_currency,price_final_formatted,price_discount_percent,price_initial_formatted,price_recurring_sub,price_recurring_sub_desc,full_audio_support,has_recurring_subscription,has_discount,language_count
2212810,Crown of Thorns,2022-12-31,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
2212830,Soul Taker,2023-02-16,False,English,game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,1
2212840,Dinosaur Simulator,2023-03-02,False,English,game,879.0,879.0,EUR,"8,79€",0.0,,,,True,False,False,1
2212850,Robocoder - Dwarf Mountain,2022-11-27,False,English,game,779.0,779.0,EUR,"7,79€",0.0,,,,True,False,False,1
2212880,Olho Adventure The DARK Series,2023-02-04,False,Portuguese - Brazil,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
2212890,Robocoder - Dwarf Mountain (Early Access) Demo,2022-12-05,True,English,demo,,,,,,,,,True,False,False,1
2212930,Decopins Demo,2022-11-08,True,English,demo,,,,,,,,,False,False,False,1
2212940,Turn back the clock：Hsinchu,2022-12-06,True,Traditional Chinese,game,,,,,,,,,False,False,False,1
2212960,人品大冒险,2022-12-02,False,Simplified Chinese,game,200.0,200.0,EUR,"2,--€",0.0,,,,True,False,False,1
2212970,Dream Clovers,2022-11-23,False,Korean,game,975.0,975.0,EUR,"9,75€",0.0,,,,True,False,False,1
2213020,RUINWAKER VR Demo,2023-01-03,True,English,demo,,,,,,,,,True,False,False,1
2213040,ATHEREON™: Advent I Demo,2022-11-08,True,English,demo,,,,,,,,,False,False,False,1
2213070,Seed of Pandora: Legend of the Gaia Tree,,False,English,game,,,,,,,,,False,False,False,1
2213120,While We Wait Here,,False,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Russian, Turkish, Korean, Polish, Portuguese - Brazil, Ukrainian, Spanish - Latin America, Catalan",game,,,,,,,,,True,False,False,15
2213130,Small Cell Demo,2022-11-15,True,English,demo,,,,,,,,,False,False,False,1
2213140,Subcrew,,False,English,game,,,,,,,,,True,False,False,1
2213200,Brewpub Simulator Playtest,2022-11-30,False,,game,,,,,,,,,False,False,False,0
2213260,N.O.M.A.D. (CPC/Spectrum),2022-12-08,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,1
2213290,Asunder,2023-01-05,False,English,game,1950.0,1950.0,EUR,"19,50€",0.0,,,,False,False,False,1
2213300,Might & Magic: Clash of Heroes - Definitive Edition,2023-07-20,False,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Japanese, Polish, Russian, Czech",game,1799.0,1799.0,EUR,"17,99€",0.0,,,,True,False,False,11
2213330,Tiny Lands 2,,False,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Turkish, Catalan",game,,,,,,,,,False,False,False,15
2213340,Wind Up,2023-01-11,True,"English, Simplified Chinese",game,,,,,,,,,False,False,False,2
2213390,Death Swap: End As One,2023-01-25,True,English,game,,,,,,,,,True,False,False,1
2213410,Turbo Fat,2024-10-15,False,"English, Spanish - Latin America",game,589.0,589.0,EUR,"5,89€",0.0,,,,True,False,False,2
2213420,Recoil VS The World,2022-12-22,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
2213430,Barold: Inferno,2024-03-22,False,English,game,779.0,779.0,EUR,"7,79€",0.0,,,,True,False,False,1
2213440,机械师：Machinist,,False,"English, Simplified Chinese",game,,,,,,,,,False,False,False,2
2213450,Hell Runner,2022-12-08,False,English,game,589.0,589.0,EUR,"5,89€",0.0,,,,True,False,False,1
2213460,Ghost Guy,2022-11-28,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
2213480,Heralds of Silence. Chapter one,2023-03-08,False,"English, Russian",game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,2
2213490,Mr.Wise,,False,"English, Turkish",game,,,,,,,,,False,False,False,2
2213500,Sven - Completely Screwed,2023-08-09,False,"English, French, Italian, German, Spanish - Spain, Dutch, Russian",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,False,False,False,7
2213520,Mr.Wise Demo,2022-12-03,True,"English, Turkish",demo,,,,,,,,,False,False,False,2
2213530,UNABLES Playtest,2022-11-09,False,,game,,,,,,,,,False,False,False,0
2213600,Medusa,2022-11-29,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
2213610,A Shaman's Ballard,2022-12-22,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
2213640,Susurye of Shadows,2023-01-12,False,"English, Portuguese - Brazil, Portuguese - Portugal",game,259.0,399.0,EUR,"2,59€",35.0,"3,99€",,,False,False,True,3
2213650,PinCOL,2022-12-05,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,1
2213660,Succubus Summon,2023-06-26,False,"English, Simplified Chinese",game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,2
2213680,Blocktiful,,False,"English, French, Italian, German, Spanish - Spain",game,,,,,,,,,True,False,False,5
2213710,City Ambulance: Rescue Express,,False,"English, French, Spanish - Latin America",game,,,,,,,,,False,False,False,3
2213730,ShovelBear,2022-11-28,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
2213770,MopGarden's Veggie Cart,2022-11-30,True,English,game,,,,,,,,,False,False,False,1
2213790,Quarterstaff Playtest,2022-12-02,False,,game,,,,,,,,,False,False,False,0
2213830,The Fallen Night,2023-08-15,False,"English, Spanish - Latin America",game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,2
2213840,Wraithbinder Demo,2024-01-25,True,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",demo,,,,,,,,,True,False,False,11
2213850,List: Game of Candles,2022-12-02,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
2213880,The Future Ends,2022-12-05,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
2213890,BREU: Shadow Hunt,2023-01-27,False,"English, Portuguese - Brazil",game,1279.0,1279.0,EUR,"12,79€",0.0,,,,True,False,False,2
2213910,Rune It Out,2023-05-19,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
2213920,Carrying Carrots,,False,English,game,,,,,,,,,False,False,False,1
2213930,Survive and Revenge,2022-12-06,False,"English, German",game,779.0,779.0,EUR,"7,79€",0.0,,,,False,False,False,2
2213950,A Game You Can Afford In This Economy,2023-03-08,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
2213970,Polaris Outpost Demo,2023-01-25,True,English,demo,,,,,,,,,True,False,False,1
2213980,Caverns of Mars: Recharged,2023-03-08,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,11
2214000,Top Racer Collection,2024-03-06,False,"English, Portuguese - Brazil",game,1950.0,1950.0,EUR,"19,50€",0.0,,,,False,False,False,2
2214010,Slime Evolution,2022-12-10,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
2214020,Reflections of Life: Spindle of Fate Collector's Edition,2022-11-18,False,English,game,1379.0,1379.0,EUR,"13,79€",0.0,,,,True,False,False,1
2214030,Aim Expert,2023-02-05,False,English,game,879.0,879.0,EUR,"8,79€",0.0,,,,True,False,False,1
2214040,The Humans: Meet the Ancestors,2023-06-19,False,English,game,1179.0,1179.0,EUR,"11,79€",0.0,,,,True,False,False,1
2214050,Dwarven Mercenaries,2022-11-28,False,English,game,689.0,689.0,EUR,"6,89€",0.0,,,,False,False,False,1
2214060,Shifted Heart,,False,English,game,,,,,,,,,False,False,False,1
2214090,Hyper Shapes,2023-01-26,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
2214120,Furry Glory,2022-12-05,False,English,game,244.0,4899.0,EUR,"2,44€",95.0,"48,99€",,,True,False,True,1
2214130,Furry Immersion,2022-12-05,False,English,game,55.0,199.0,EUR,"0,55€",72.0,"1,99€",,,True,False,True,1
2214140,Tsubaki Hata,2022-11-28,False,English,game,244.0,4899.0,EUR,"2,44€",95.0,"48,99€",,,True,False,True,1
2214150,Pichi Girl,2022-11-28,False,English,game,244.0,4899.0,EUR,"2,44€",95.0,"48,99€",,,True,False,True,1
2214160,Stream Runners: Heroes,2023-02-02,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
2214170,Wyoming Winter,2022-12-09,True,English,game,,,,,,,,,True,False,False,1
2214180,Grimfield Mystery,,False,English,game,,,,,,,,,False,False,False,1
2214220,Trench Tales,,False,English,game,,,,,,,,,True,False,False,1
2214250,Falsepine,2022-12-01,True,English,game,,,,,,,,,False,False,False,1
2214260,Metal War,2023-03-25,False,"English, German, Russian, Simplified Chinese, Portuguese - Brazil, Korean",game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,6
2214280,Grimfield Mystery Demo,2022-11-09,True,English,demo,,,,,,,,,False,False,False,1
2214320,BONE BORN,,True,English,game,,,,,,,,,False,False,False,1
2214350,栖云异梦 Demo,2022-11-09,True,,demo,,,,,,,,,False,False,False,0
2214360,Encounter of island（心岛）,,False,"English, Spanish - Spain, Simplified Chinese, Traditional Chinese",game,,,,,,,,,True,False,False,4
2214410,Birds vs Dragons,2024-02-01,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
2214420,九域异传(金乌劫),2023-07-19,False,Simplified Chinese,game,779.0,779.0,EUR,"7,79€",0.0,,,,False,False,False,1
2214430,星辰封神,2022-11-30,False,Simplified Chinese,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
2214440,Noah in a Dream,,False,English,game,,,,,,,,,True,False,False,1
2214460,Project Feline,,False,English,game,,,,,,,,,False,False,False,1
2214470,HEROES,,True,English,game,,,,,,,,,True,False,False,1
2214480,すいころ,2022-12-15,False,Japanese,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
2214500,X Invader: Prologue,2023-01-31,True,"English, Simplified Chinese, Korean",game,,,,,,,,,False,False,False,3
2214510,Wall World Playtest,2022-12-14,False,,game,,,,,,,,,False,False,False,0
2214560,Brassheart Demo,2023-01-26,True,"English, Polish",demo,,,,,,,,,True,False,False,2
2214570,Adventures of Red and Carmine,2023-01-08,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
2214590,Mushroom Collector Simulator,,False,English,game,,,,,,,,,True,False,False,1
2214620,WiZmans World Re;Try,,False,"English, Japanese",game,,,,,,,,,False,False,False,2
2214650,Rolando Deluxe,2024-04-17,False,"English, French, German, Spanish - Spain, Japanese, Simplified Chinese, Spanish - Latin America, Traditional Chinese",game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,8
2214800,Quant Playtest,2022-11-16,False,,game,,,,,,,,,False,False,False,0
2214840,The Shadow Over Route 80,2022-11-23,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
2214850,Supersaga - Create high quality 3D Animations,,False,English,game,,,,,,,,,True,False,False,1
2214860,Look for connecting stars,2022-12-09,False,"English, Simplified Chinese",game,689.0,689.0,EUR,"6,89€",0.0,,,,True,False,False,2
2214870,Southern Legends - The Temple Defenders,,False,English,game,,,,,,,,,False,False,False,1
2214880,Europa,2024-10-11,False,"English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese, Portuguese - Portugal, Portuguese - Brazil",game,1331.0,1479.0,EUR,"13,31€",10.0,"14,79€",,,True,False,True,9
2214890,Commander: Modern War,2023-01-28,False,"English, Spanish - Spain, Japanese, Portuguese - Brazil, Simplified Chinese",game,975.0,975.0,EUR,"9,75€",0.0,,,,True,False,False,5
2214900,Arcane - Tower Defense,,False,English,game,,,,,,,,,True,False,False,1
2214940,A Slime In Time,2022-11-27,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
2214950,cat and rat,2022-11-12,False,"Simplified Chinese, English",game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,2
2214970,Get To The Gate,2024-08-19,False,"English, Russian, Ukrainian, Spanish - Spain, Portuguese - Portugal, Japanese",game,1950.0,1950.0,EUR,"19,50€",0.0,,,,False,False,False,6
2215020,Maze Monsters,2024-05-31,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
2215050,Cancelled,,False,English,game,,,,,,,,,True,False,False,1
2215060,Conquer Humanity,2023-07-14,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
2215080,Twin Mind: Nobody's Here Collector's Edition,2022-11-28,False,"English, French, German, Russian",game,275.0,689.0,EUR,"2,75€",60.0,"6,89€",,,True,False,True,4
2215120,妖之梦,,True,Simplified Chinese,game,,,,,,,,,True,False,False,1
2215160,Gord Demo,2023-06-19,True,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese",demo,,,,,,,,,True,False,False,12
2215180,Virago: Herstory,2022-11-24,True,English,game,,,,,,,,,True,False,False,1
2215190,NanoWar: Cells VS Virus,2023-08-25,True,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Turkish, Dutch, Portuguese - Portugal, Russian, Spanish - Latin America",game,,,,,,,,,False,False,False,11
2215220,Jewel Match Winter Wonderland 2 Collector's Edition,2022-12-15,False,English,game,1279.0,1279.0,EUR,"12,79€",0.0,,,,False,False,False,1
2215260,Scott Pilgrim vs. The World™: The Game – Complete Edition,2023-01-05,False,"English, French, Italian, German, Spanish - Spain",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,False,False,False,5
2215270,Army Troop,2023-09-16,False,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Simplified Chinese, Traditional Chinese, Korean, Danish, Spanish - Latin America, Finnish, Greek, Hungarian, Japanese, Norwegian, Dutch, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Swedish, Czech, Thai, Turkish, Ukrainian, Vietnamese",game,975.0,975.0,EUR,"9,75€",0.0,,,,True,False,False,29
2215280,SpikerMan X,,True,English,game,,,,,,,,,False,False,False,1
2215290,我在终点线等你,2023-03-23,False,Simplified Chinese,game,689.0,689.0,EUR,"6,89€",0.0,,,,True,False,False,1
2215300,Cheers!,2022-12-01,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
2215310,The Orphanage Prologue,2022-12-02,True,English,demo,,,,,,,,,True,False,False,1
2215330,Speluncaphobia,2022-12-01,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
2215340,Shishi : Timeless Prelude,2023-07-27,False,"English, French, Spanish - Spain, Spanish - Latin America, Japanese, Simplified Chinese, Traditional Chinese",game,1999.0,1999.0,EUR,"19,99€",0.0,,,,False,False,False,7
2215400,Speluncaphobia Demo,,True,,demo,,,,,,,,,False,False,False,0
2215410,Anime City,,False,"English, Russian, Japanese",game,,,,,,,,,False,False,False,3
2215430,Ghost of Tsushima DIRECTOR'S CUT,2024-05-16,False,"English, French, Italian, German, Spanish - Spain, Arabic, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Croatian",game,5999.0,5999.0,EUR,"59,99€",0.0,,,,True,False,False,26
2215460,Efpiyes,2023-01-29,False,English,game,689.0,689.0,EUR,"6,89€",0.0,,,,False,False,False,1
2215500,Frogurai,2023-03-09,False,"English, French, German, Spanish - Spain, Portuguese - Brazil, Russian, Italian",game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,7
2215540,Colossal Cave,2023-01-19,False,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Polish, Portuguese - Brazil, Thai, Arabic, Korean, Russian",game,2450.0,2450.0,EUR,"24,50€",0.0,,,,True,False,False,13
2215570,Retail Wars,2023-01-17,True,English,game,,,,,,,,,True,False,False,1
2215590,30-50 Feral Hogs,2022-12-01,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
2215650,That Time I Got Reincarnated as a Succubus,2023-10-20,False,"English, Japanese, Simplified Chinese",game,1279.0,1279.0,EUR,"12,79€",0.0,,,,False,False,False,3
2215670,Subject F-011,2023-03-10,False,"English, French",game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,2
2215690,Click Real Fast,2022-12-20,False,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese, Afrikaans, Albanian, Amharic, Armenian, Azerbaijani, Bangla, Basque, Belarusian, Bosnian, Catalan, Croatian, Estonian, Filipino, Galician, Georgian, Gujarati, Hausa, Hebrew, Hindi, Icelandic, Igbo, Indonesian, Irish, Kannada, Kazakh, Kinyarwanda, Kyrgyz, Latvian, Lithuanian, Luxembourgish, Macedonian, Malay, Malayalam, Maltese, Marathi, Mongolian, Nepali, Odia, Persian, Punjabi (Gurmukhi), Punjabi (Shahmukhi), Serbian, Sinhala, Slovak, Slovenian, Sotho, Swahili, Tajik, Tamil, Tatar, Telugu, Turkmen, Urdu, Uyghur, Uzbek, Welsh, Xhosa, Yoruba, Zulu",game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,88
2215710,Trinity Of The Fabled,,True,English,game,,,,,,,,,True,False,False,1
2215750,Brave the Dungeon,,False,"English, French",game,,,,,,,,,False,False,False,2
2215780,抵御者 Defender,2022-12-01,False,"English, Simplified Chinese",game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,2
2215790,Gräuel,,False,"English, French",game,,,,,,,,,False,False,False,2
2215810,中阴 Demo,2022-12-14,True,Simplified Chinese,demo,,,,,,,,,False,False,False,1
2215820,Late photographer 6,2022-12-01,False,"English, French, Italian, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Korean",game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,10
2215830,Бройлеры Demo,2022-11-11,True,"English, French, Italian, German, Spanish - Spain, Russian",demo,,,,,,,,,False,False,False,6
2215910,Metaball,2024-03-07,True,"English, French, Spanish - Spain, Korean, Japanese, Italian, German, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",game,,,,,,,,,True,False,False,11
2215980,Finger Trees,2023-12-20,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
2215990,갤럭시 테일즈: 스토리 오브 라푼젤 Demo,2022-11-13,True,,demo,,,,,,,,,False,False,False,0
2216000,ARTificial,2023-02-27,True,English,game,,,,,,,,,False,False,False,1
2216010,Winter,2022-11-30,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
2216040,HOW WE KNOW WE'RE ALIVE,2023-05-05,True,English,game,,,,,,,,,False,False,False,1
2216060,Another Bar Game,2023-10-25,False,"English, Russian, Norwegian, Simplified Chinese, Japanese, German, Spanish - Spain, Korean, Italian",game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,9
2216090,ZaBaTa!,2023-03-27,True,"English, French, German, Japanese, Korean, Spanish - Latin America",game,,,,,,,,,False,False,False,6
2216110,枪神出击,2023-01-30,False,Simplified Chinese,game,100.0,100.0,EUR,"1,--€",0.0,,,,False,False,False,1
2216120,Magicube,2023-06-29,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
2216130,沉默的蟋蟀,2023-07-19,False,"Simplified Chinese, Traditional Chinese",game,1479.0,1479.0,EUR,"14,79€",0.0,,,,False,False,False,2
2216150,沉默的蟋蟀 Playtest,2023-04-12,False,,game,,,,,,,,,False,False,False,0
2216160,The Ugly Ducling,2022-11-30,False,"English, Italian",game,779.0,779.0,EUR,"7,79€",0.0,,,,True,False,False,2
2216170,Yummy Girls 2,2023-01-12,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
2216180,The Swarm,2022-11-25,True,"English, French",game,,,,,,,,,True,False,False,2
2216190,Stel,,False,"English, Spanish - Spain",game,,,,,,,,,False,False,False,2
2216250,Beta MAX,,False,English,game,,,,,,,,,False,False,False,1
2216260,White Sands,2024-02-14,False,English,game,2699.0,2699.0,EUR,"26,99€",0.0,,,,True,False,False,1
2216270,Traveler - The AI Story,2023-02-20,False,"English, Polish",game,879.0,879.0,EUR,"8,79€",0.0,,,,True,False,False,2
2216290,Kitchen Confidence,,False,English,game,,,,,,,,,False,False,False,1
2216320,Eggcelerate! to the North Pole,2022-12-15,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,False,False,False,1
2216360,Disaster Band,2022-12-20,False,"English, German, French, Italian, Spanish - Spain, Simplified Chinese, Japanese, Korean, Dutch",game,689.0,689.0,EUR,"6,89€",0.0,,,,False,False,False,9
2216370,Keeper Of The Valley,2023-03-01,True,"English, Danish",game,,,,,,,,,True,False,False,2
2216430,MUSCLE GIANTS,2023-05-05,False,"English, Japanese",game,779.0,779.0,EUR,"7,79€",0.0,,,,False,False,False,2
2216440,Dark Desire 6,2022-11-25,False,English,game,1479.0,1479.0,EUR,"14,79€",0.0,,,,True,False,False,1
2216450,鋼鉄のマンティコア Demo,2024-01-18,True,"English, Russian, Japanese",demo,,,,,,,,,True,False,False,3
2216460,Prospect,,False,"English, French, German, Spanish - Spain",game,,,,,,,,,True,False,False,4
2216490,Up & Away Demo,2022-11-15,True,English,demo,,,,,,,,,False,False,False,1
2216500,Time Titans VR Playtest,2022-11-12,False,,game,,,,,,,,,False,False,False,0
2216510,PostApo,2022-11-30,False,English,game,545.0,779.0,EUR,"5,45€",30.0,"7,79€",,,False,False,True,1
2216540,Reddie and the Redirected Walker: Module 01 (Alpha) Demo,2023-09-07,True,English,demo,,,,,,,,,True,False,False,1
2216560,Bubble Siege,2023-06-21,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
2216570,PROJECT NULL,,False,"English, Hungarian",game,,,,,,,,,True,False,False,2
2216580,Lost in Darkness,2024-09-09,False,English,game,779.0,779.0,EUR,"7,79€",0.0,,,,False,False,False,1
2216590,The Ugly Ducling Demo,2022-11-30,True,"English, Italian",demo,,,,,,,,,True,False,False,2
2216600,Korea Dynasty (조선메타실록),2023-01-14,False,"English, Korean, Spanish - Spain, Russian, Simplified Chinese, German, French, Italian, Japanese, Thai, Turkish, Dutch",game,1950.0,1950.0,EUR,"19,50€",0.0,,,,True,False,False,12
2216650,A Slime And A Civil War,2023-01-05,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
2216660,Mortal Glory 2,2024-03-04,False,"English, French, German, Finnish, Japanese, Korean, Simplified Chinese, Turkish, Portuguese - Brazil",game,1199.0,1199.0,EUR,"11,99€",0.0,,,,True,False,False,9
2216670,DiegoTC Toolbox,,False,English,game,,,,,,,,,True,False,False,1
2216680,DiegoTC Toolbox Demo,2022-11-14,True,English,demo,,,,,,,,,True,False,False,1
2216690,Turret Girl,2022-12-22,False,English,game,689.0,689.0,EUR,"6,89€",0.0,,,,False,False,False,1
2216700,Decks Of Power,2023-04-11,False,English,game,1479.0,1479.0,EUR,"14,79€",0.0,,,,True,False,False,1
2216710,The Last Saviour: Search of Truth,,False,"English, French, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Polish, Russian, Thai, Turkish",game,,,,,,,,,True,False,False,10
2216720,Monsterstone: Prelude Demo,2022-11-14,True,English,demo,,,,,,,,,True,False,False,1
2216740,PostApo Playtest,2022-12-17,False,,game,,,,,,,,,False,False,False,0
2216750,Clay Soldiers,2023-02-10,True,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Swedish, Thai, Turkish, Ukrainian, Vietnamese",game,,,,,,,,,False,False,False,26
2216770,JOY OF PROGRAMMING - Software Engineering Simulator,2024-01-30,False,"English, French, German, Spanish - Spain, Russian, Simplified Chinese",game,1749.0,1749.0,EUR,"17,49€",0.0,,,,False,False,False,6
2216820,Another Bar Game Demo,2023-03-01,True,"English, Spanish - Spain, Russian, Norwegian",demo,,,,,,,,,False,False,False,4
2216830,The Jackbox Party Pack 10,2023-10-18,False,"English, French, Italian, German, Spanish - Spain, Spanish - Latin America, Portuguese - Brazil",game,2999.0,2999.0,EUR,"29,99€",0.0,,,,True,False,False,7
2216840,BACKROOMS: NO RETURN,,False,English,game,,,,,,,,,True,False,False,1
2216850,Battle Vision Network,,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Spanish - Latin America, Traditional Chinese, Turkish",game,,,,,,,,,False,False,False,12
2216860,The Gray Man,2023-09-27,False,"English, Czech",game,1179.0,1179.0,EUR,"11,79€",0.0,,,,True,False,False,2
2216910,金縛りKanashibari,,False,"English, German, Simplified Chinese",game,,,,,,,,,False,False,False,3
2216940,The Gray Man Demo,2022-11-12,True,"English, Czech",demo,,,,,,,,,True,False,False,2
2216960,Super Psycho Baseball,2022-12-19,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
2216970,Hand Simulator: Aliens,2023-11-17,False,"English, Russian",game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,2
2216980,LIFTOPIA one more!,2022-11-29,True,"Japanese, English",game,,,,,,,,,False,False,False,2
2217000,Rivals of Aether II,,False,English,game,,,,,,,,,False,False,False,1
2217010,Titanic Terror,,True,English,game,,,,,,,,,True,False,False,1
2217030,Off The Tracks,2023-03-17,False,English,game,67.0,399.0,EUR,"0,67€",83.0,"3,99€",,,True,False,True,1
2217060,Graceward - Complete Edition,2022-12-25,False,English,game,879.0,879.0,EUR,"8,79€",0.0,,,,True,False,False,1
2217100,Emma - In the Library,2022-11-30,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
2217110,不双修就去世 Demo,2022-11-22,True,Simplified Chinese,demo,,,,,,,,,False,False,False,1
2217120,天羽传奇：轮回 Demo,2022-11-22,True,"English, Simplified Chinese, Traditional Chinese",demo,,,,,,,,,False,False,False,3
2217180,Camellia VR,2022-12-21,False,"English, Korean",game,2450.0,2450.0,EUR,"24,50€",0.0,,,,True,False,False,2
